EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,HireDate,BusinessTravel,DistanceFromHome_km,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,Attrition,AttritionDate
EMP01262,38,Male,Married,Research & Development,Healthcare Representative,2,Other,College,2019-01-09,Travel_Rarely,9,5200,25,1,18,7,6,1,3,3,1,2,4,3,4,3,3,No,No,
EMP01263,42,Male,Single,Research & Development,Laboratory Technician,4,Medical,Bachelor,2023-06-04,Travel_Rarely,1,12357,21,1,20,3,1,0,2,3,1,3,4,4,4,2,4,No,No,
EMP01264,29,Male,Single,Research & Development,Research Scientist,3,Other,Bachelor,2026-08-05,Travel_Frequently,4,7782,13,1,7,0,0,0,0,2,4,2,3,3,4,3,3,No,No,
EMP01265,39,Male,Divorced,Research & Development,Manufacturing Director,2,Technical Degree,Bachelor,2026-04-01,Travel_Rarely,9,5562,23,2,21,0,0,0,0,2,4,2,1,3,2,3,4,No,No,
EMP01266,24,Male,Divorced,Research & Development,Manager,1,Technical Degree,Bachelor,2025-01-31,Travel_Rarely,2,2986,16,2,5,1,0,0,0,1,2,2,1,4,2,2,3,Yes,No,
EMP01267,36,Male,Single,Sales,Sales Representative,1,Marketing,Doctor,2020-10-16,Travel_Rarely,11,2622,19,2,15,5,1,0,2,3,4,2,2,4,1,4,3,No,No,
EMP01268,29,Male,Divorced,Sales,Sales Executive,1,Technical Degree,Master,2024-06-17,Travel_Frequently,7,2686,15,1,7,2,2,0,1,1,6,3,1,1,3,3,3,Yes,Yes,2025-02-17
EMP01269,30,Female,Married,Research & Development,Research Director,2,Technical Degree,Master,2022-11-04,Travel_Rarely,6,4584,23,2,9,3,2,1,3,3,6,1,4,1,4,3,3,No,No,
EMP01270,48,Male,Married,Sales,Sales Executive,5,Marketing,Master,2007-11-01,Travel_Frequently,3,16400,24,0,25,18,7,0,17,0,6,3,4,4,4,3,4,No,No,
EMP01271,47,Female,Married,Sales,Manager,1,Life Sciences,Doctor,2022-10-11,Travel_Rarely,5,3371,15,2,25,3,1,0,1,3,4,2,3,3,3,2,3,Yes,No,
EMP01272,42,Male,Divorced,Research & Development,Research Scientist,1,Technical Degree,Below College,2009-12-06,Travel_Frequently,6,3458,19,0,19,16,11,4,11,0,2,2,4,4,4,3,3,No,No,
EMP01273,27,Female,Divorced,Human Resources,HR Business Partner,2,Human Resources,College,2024-05-15,Travel_Rarely,4,5019,22,1,5,2,1,0,0,2,0,3,1,4,2,3,4,No,No,
EMP01274,34,Male,Single,Research & Development,Research Director,1,Technical Degree,Bachelor,2024-01-23,Non-Travel,8,3030,19,0,14,2,1,1,1,3,4,3,4,4,3,2,3,No,No,
EMP01275,48,Male,Divorced,Research & Development,Manager,4,Other,Master,2019-08-07,Travel_Frequently,4,12176,16,0,30,7,2,1,2,1,2,3,1,3,2,3,3,No,No,
EMP01276,38,Male,Single,Research & Development,Laboratory Technician,1,Life Sciences,Bachelor,2023-04-29,Travel_Frequently,2,3065,15,0,15,3,2,0,3,0,2,2,1,2,2,3,3,No,Yes,2023-05-29
EMP01277,58,Male,Married,Sales,Manager,5,Technical Degree,Master,2025-12-24,Non-Travel,2,20000,20,1,39,0,0,0,0,3,1,3,1,3,4,3,3,Yes,No,
EMP01278,41,Male,Married,Research & Development,Manager,4,Medical,College,2020-09-06,Travel_Rarely,1,12892,12,0,22,5,1,0,1,3,4,3,4,4,4,2,3,No,No,
EMP01279,39,Female,Married,Research & Development,Manufacturing Director,4,Other,College,2015-11-14,Non-Travel,3,10362,21,0,19,10,5,3,8,2,2,3,3,4,1,4,3,Yes,No,
EMP01280,34,Female,Single,Human Resources,HR Business Partner,1,Human Resources,Master,2023-04-17,Travel_Rarely,10,3068,18,2,14,3,1,0,2,3,2,1,1,3,2,3,3,No,No,
EMP01281,38,Female,Divorced,Sales,Sales Representative,1,Other,College,2024-10-13,Travel_Rarely,11,2889,22,2,19,1,1,0,1,2,3,3,3,4,2,3,3,No,No,
EMP01282,36,Female,Single,Research & Development,Manager,3,Life Sciences,Bachelor,2025-08-03,Travel_Frequently,2,5745,18,1,13,1,1,0,1,1,6,4,2,4,1,3,3,Yes,Yes,2026-03-26
EMP01283,43,Male,Single,Sales,Sales Executive,3,Technical Degree,College,2010-02-12,Travel_Rarely,22,5345,25,2,24,16,5,1,12,3,3,3,1,4,4,3,3,Yes,No,
EMP01284,46,Male,Married,Sales,Sales Executive,3,Technical Degree,Bachelor,2006-10-10,Travel_Rarely,5,8208,17,1,28,19,6,4,17,4,3,3,4,2,3,3,4,Yes,No,
EMP01285,30,Male,Married,Sales,Sales Representative,2,Other,Master,2026-02-16,Travel_Rarely,17,4598,24,2,8,0,0,0,0,0,1,2,1,1,3,3,3,No,No,
EMP01286,25,Male,Divorced,Human Resources,Manager,1,Other,Bachelor,2023-01-21,Travel_Rarely,9,2452,18,1,7,3,1,0,2,0,1,3,4,3,2,3,3,No,No,
EMP01287,20,Male,Married,Research & Development,Laboratory Technician,5,Life Sciences,Bachelor,2026-05-14,Travel_Rarely,9,16080,13,1,1,0,0,0,0,2,2,2,3,2,2,3,3,No,No,
EMP01288,42,Male,Single,Research & Development,Laboratory Technician,1,Technical Degree,Below College,2020-12-30,Travel_Rarely,1,2916,25,2,20,5,3,1,5,4,4,2,1,4,2,2,3,Yes,No,
EMP01289,27,Male,Divorced,Research & Development,Healthcare Representative,1,Technical Degree,Master,2024-08-08,Travel_Rarely,2,2645,13,0,8,2,1,0,1,1,5,3,2,1,4,3,3,No,No,
EMP01290,18,Male,Married,Sales,Sales Executive,1,Other,Bachelor,2025-08-23,Travel_Rarely,1,2914,12,0,0,0,0,0,0,4,3,2,3,4,4,3,4,Yes,No,
EMP01291,40,Female,Single,Sales,Manager,3,Marketing,Bachelor,2005-08-02,Travel_Rarely,9,8334,11,1,22,21,10,3,16,2,2,3,2,4,2,2,3,No,No,
EMP01292,59,Female,Married,Sales,Manager,1,Marketing,Master,2011-12-08,Travel_Frequently,3,3765,13,0,36,14,7,4,14,2,4,2,3,1,2,2,3,No,No,
EMP01293,37,Male,Married,Research & Development,Research Scientist,2,Life Sciences,College,2017-01-28,Travel_Frequently,11,6038,13,1,14,9,6,4,3,2,2,3,4,4,2,3,3,No,No,
EMP01294,45,Female,Married,Research & Development,Manufacturing Director,2,Medical,Master,2026-04-09,Travel_Rarely,3,5264,17,0,27,0,0,0,0,3,2,2,4,3,1,3,3,No,No,
EMP01295,38,Female,Married,Research & Development,Research Director,1,Technical Degree,Bachelor,2013-07-08,Travel_Rarely,12,3099,22,2,16,13,8,2,3,1,4,3,3,4,2,3,3,No,No,
EMP01296,36,Male,Divorced,Sales,Manager,3,Technical Degree,Bachelor,2025-08-06,Non-Travel,1,7427,25,2,13,1,1,0,1,2,4,3,4,1,4,3,4,No,No,
EMP01297,45,Male,Divorced,Sales,Sales Representative,1,Technical Degree,College,2017-03-02,Travel_Rarely,1,2531,20,0,22,9,4,3,9,9,5,1,2,4,4,3,3,No,No,
EMP01298,34,Male,Married,Sales,Sales Representative,1,Other,Doctor,2017-04-16,Travel_Rarely,3,3006,19,0,13,9,5,3,5,1,3,3,1,3,1,3,3,Yes,No,
EMP01299,39,Female,Single,Research & Development,Healthcare Representative,2,Other,Master,2025-12-25,Non-Travel,4,2971,22,0,18,0,0,0,0,1,5,3,4,4,2,1,3,No,No,
EMP01300,40,Female,Divorced,Research & Development,Laboratory Technician,2,Medical,College,2025-01-01,Travel_Rarely,3,4591,11,1,17,1,1,1,1,1,0,3,2,3,2,3,3,No,No,
EMP01301,31,Male,Married,Research & Development,Research Director,1,Medical,Bachelor,2023-12-25,Travel_Rarely,10,2665,25,0,12,2,1,1,1,2,2,1,3,3,1,2,3,Yes,No,
EMP01302,46,Male,Married,Research & Development,Research Director,5,Life Sciences,Master,2014-11-01,Travel_Rarely,1,19809,18,1,24,11,2,0,10,1,4,3,4,1,3,4,3,No,No,
EMP01303,35,Male,Married,Research & Development,Manufacturing Director,5,Life Sciences,Master,2024-12-31,Travel_Frequently,3,15006,11,0,15,1,1,0,1,2,2,2,3,1,3,3,3,No,Yes,2026-05-12
EMP01304,30,Male,Divorced,Research & Development,Healthcare Representative,2,Life Sciences,Master,2026-03-22,Non-Travel,13,4923,13,0,7,0,0,0,0,4,2,4,1,3,3,3,4,No,No,
EMP01305,42,Male,Married,Sales,Manager,2,Marketing,Bachelor,2010-12-08,Travel_Frequently,1,5203,14,0,21,15,5,0,9,1,4,3,3,4,4,3,3,No,No,
EMP01306,29,Female,Single,Research & Development,Manufacturing Director,1,Life Sciences,Master,2024-11-15,Travel_Rarely,20,2666,21,1,7,1,0,0,1,1,4,3,4,1,3,3,3,No,No,
EMP01307,37,Female,Married,Research & Development,Research Director,4,Other,Bachelor,2023-11-02,Travel_Rarely,30,10264,18,0,15,2,1,0,2,2,2,3,1,4,2,3,3,Yes,No,
EMP01308,37,Female,Divorced,Sales,Manager,2,Technical Degree,College,2014-07-06,Travel_Rarely,1,5556,23,1,16,12,6,3,12,2,2,2,3,4,2,3,3,No,No,
EMP01309,47,Female,Single,Research & Development,Laboratory Technician,1,Life Sciences,Bachelor,2025-07-01,Travel_Rarely,2,2777,11,0,25,1,0,0,1,3,4,4,3,3,1,3,3,No,Yes,2025-10-30
EMP01310,41,Female,Divorced,Research & Development,Manufacturing Director,4,Medical,Doctor,2020-07-08,Travel_Rarely,3,10118,22,0,19,6,1,0,2,2,4,3,2,2,3,4,4,No,Yes,2026-05-25
EMP01311,37,Male,Married,Research & Development,Laboratory Technician,2,Other,Bachelor,2014-12-02,Travel_Rarely,10,5390,12,0,16,11,4,0,5,1,5,2,1,4,3,4,4,No,No,
EMP01312,44,Female,Married,Research & Development,Research Director,2,Medical,Bachelor,2018-01-15,Travel_Rarely,6,5381,21,1,26,8,3,0,5,2,3,3,1,1,4,1,3,No,No,
EMP01313,50,Male,Single,Research & Development,Healthcare Representative,1,Medical,Bachelor,2013-05-14,Travel_Rarely,7,4027,15,1,27,13,4,2,12,2,1,3,4,2,4,3,3,No,No,
EMP01314,42,Female,Single,Research & Development,Manager,1,Technical Degree,Bachelor,2023-07-27,Travel_Frequently,10,2691,16,2,23,3,1,0,2,1,3,3,3,1,4,3,3,No,No,
EMP01315,37,Male,Divorced,Sales,Sales Representative,5,Other,Master,2018-05-06,Travel_Rarely,1,16842,15,0,17,8,3,1,8,4,2,3,4,4,3,3,3,No,No,
EMP01316,25,Female,Single,Sales,Sales Representative,3,Marketing,Master,2022-03-20,Travel_Rarely,13,5986,23,0,6,4,1,0,4,3,0,2,2,3,3,3,3,No,No,
EMP01317,27,Male,Married,Sales,Sales Executive,1,Life Sciences,Below College,2023-06-07,Travel_Rarely,9,2747,13,0,9,3,2,1,2,3,2,2,4,2,4,3,4,No,No,
EMP01318,34,Male,Married,Sales,Sales Executive,2,Technical Degree,Doctor,2026-04-06,Travel_Rarely,6,4037,20,0,16,0,0,0,0,2,2,3,3,2,1,4,3,No,No,
EMP01319,32,Male,Single,Research & Development,Healthcare Representative,2,Technical Degree,Master,2023-07-21,Travel_Rarely,15,5730,17,0,10,3,1,1,3,0,1,2,1,3,2,3,3,No,No,
EMP01320,35,Male,Single,Research & Development,Healthcare Representative,1,Technical Degree,Master,2024-04-21,Travel_Rarely,8,3106,22,0,16,2,1,0,2,2,2,4,1,1,1,3,3,No,No,
EMP01321,38,Female,Married,Sales,Sales Executive,2,Life Sciences,Bachelor,2021-05-16,Non-Travel,2,4250,11,1,20,5,3,2,4,4,3,2,3,4,3,3,3,No,No,
EMP01322,42,Female,Divorced,Research & Development,Research Director,2,Technical Degree,Master,2016-11-01,Non-Travel,4,4502,12,1,23,9,6,1,8,1,2,3,4,3,4,2,3,No,No,
EMP01323,36,Male,Married,Sales,Manager,1,Other,Below College,2013-11-14,Travel_Rarely,5,3108,21,1,18,12,10,6,3,2,2,1,4,4,2,3,3,No,Yes,2019-04-07
EMP01324,41,Male,Married,Sales,Sales Executive,1,Technical Degree,Bachelor,2020-09-07,Travel_Rarely,1,3570,24,0,21,5,2,0,4,0,3,3,3,2,4,2,3,Yes,Yes,2023-07-24
EMP01325,38,Male,Married,Sales,Sales Representative,1,Life Sciences,Master,2023-01-15,Travel_Frequently,22,2679,22,1,20,3,2,1,1,2,1,2,1,3,3,3,3,No,No,
EMP01326,19,Male,Married,Research & Development,Research Scientist,2,Technical Degree,College,2026-04-25,Travel_Rarely,1,4674,19,1,0,0,0,0,0,4,3,3,1,2,4,3,4,No,No,
EMP01327,29,Male,Married,Sales,Manager,2,Life Sciences,Below College,2020-08-31,Travel_Rarely,8,6129,24,0,7,5,3,2,5,2,4,3,1,4,3,2,3,Yes,Yes,2020-12-30
EMP01328,36,Female,Divorced,Research & Development,Manufacturing Director,1,Technical Degree,Master,2024-05-30,Travel_Frequently,5,3064,14,1,17,2,1,1,1,2,5,3,1,4,4,1,3,No,Yes,2026-02-12
EMP01329,26,Male,Married,Research & Development,Laboratory Technician,2,Other,Master,2024-10-22,Travel_Rarely,1,3803,18,3,5,1,0,0,0,1,2,3,4,1,2,3,4,No,No,
EMP01330,42,Male,Married,Human Resources,Human Resources,2,Other,College,2020-05-18,Travel_Rarely,18,3752,19,2,23,6,2,1,3,2,4,3,4,1,4,3,3,No,No,
EMP01331,51,Male,Single,Sales,Sales Executive,3,Other,Master,2008-02-26,Non-Travel,13,8112,17,1,31,18,4,1,18,3,3,3,2,4,2,3,3,No,No,
EMP01332,48,Male,Divorced,Sales,Sales Executive,1,Technical Degree,Bachelor,2017-03-20,Travel_Rarely,5,4172,11,1,25,9,7,5,8,4,3,3,4,1,3,3,4,No,No,
EMP01333,35,Male,Single,Sales,Sales Representative,2,Other,Bachelor,2016-12-17,Travel_Frequently,2,6181,15,1,15,9,3,2,2,6,5,3,2,3,2,3,3,Yes,No,
EMP01334,50,Female,Single,Research & Development,Laboratory Technician,2,Medical,Master,2018-06-20,Travel_Rarely,1,5431,16,0,30,8,2,2,8,1,3,3,2,3,4,3,3,No,Yes,2025-03-04
EMP01335,38,Male,Married,Sales,Manager,3,Other,Bachelor,2014-05-14,Travel_Rarely,3,8588,24,1,20,12,10,0,6,0,2,1,2,2,4,1,3,No,No,
EMP01336,34,Male,Married,Research & Development,Manufacturing Director,3,Medical,College,2023-12-05,Travel_Rarely,2,8219,21,1,14,2,1,0,2,0,4,3,1,3,4,2,3,No,No,
EMP01337,31,Male,Married,Research & Development,Research Scientist,1,Medical,College,2026-03-10,Travel_Frequently,5,2113,18,2,12,0,0,0,0,1,6,2,2,3,3,2,3,Yes,No,
EMP01338,34,Male,Married,Research & Development,Laboratory Technician,5,Technical Degree,Bachelor,2024-12-06,Travel_Rarely,24,18090,20,0,11,1,0,0,1,0,5,3,2,3,3,3,3,Yes,Yes,2025-04-13
EMP01339,34,Male,Married,Research & Development,Manager,4,Other,Bachelor,2021-11-23,Travel_Rarely,6,13945,25,0,12,4,1,0,4,3,6,3,3,2,2,2,3,Yes,No,
EMP01340,39,Female,Single,Sales,Sales Executive,2,Marketing,Master,2013-08-06,Travel_Frequently,15,6891,23,1,19,13,4,0,6,2,1,4,2,4,3,3,3,Yes,No,
EMP01341,38,Female,Divorced,Sales,Sales Executive,4,Technical Degree,Master,2013-09-23,Travel_Rarely,7,12913,18,1,19,12,9,2,9,1,2,2,3,1,2,3,3,No,No,
EMP01342,37,Male,Married,Research & Development,Manufacturing Director,2,Other,Bachelor,2010-10-20,Travel_Rarely,5,4497,23,0,19,15,5,3,8,1,2,3,2,3,4,3,3,No,No,
EMP01343,41,Male,Married,Research & Development,Healthcare Representative,1,Technical Degree,Master,2021-05-08,Travel_Rarely,13,3265,22,1,23,5,3,2,3,1,2,3,4,2,4,3,4,No,No,
EMP01344,48,Male,Married,Sales,Sales Executive,3,Technical Degree,College,2003-06-26,Travel_Rarely,4,8834,24,0,26,23,6,2,15,0,1,3,4,4,4,2,3,No,No,
EMP01345,46,Male,Single,Sales,Sales Executive,5,Technical Degree,Below College,2009-01-13,Travel_Rarely,14,20000,19,1,24,17,15,0,9,1,4,2,4,2,3,4,3,Yes,No,
EMP01346,24,Female,Married,Human Resources,HR Business Partner,1,Human Resources,Master,2023-08-11,Travel_Rarely,2,3106,19,1,5,3,2,1,2,3,3,1,3,4,3,2,3,No,No,
EMP01347,18,Female,Married,Sales,Manager,2,Technical Degree,Below College,2025-08-15,Travel_Rarely,1,6139,25,0,0,0,0,0,0,3,3,3,3,3,3,3,3,Yes,Yes,2025-11-05
EMP01348,45,Male,Married,Research & Development,Manager,4,Life Sciences,College,2008-10-26,Travel_Rarely,14,12593,14,0,23,17,8,5,12,1,2,3,1,4,3,4,4,Yes,Yes,2014-01-14
EMP01349,25,Male,Married,Research & Development,Laboratory Technician,4,Technical Degree,Master,2022-12-17,Travel_Rarely,6,11737,16,0,7,3,2,1,2,4,2,2,4,3,1,3,3,No,No,
EMP01350,35,Male,Divorced,Sales,Manager,1,Marketing,Bachelor,2016-07-26,Travel_Rarely,15,3140,13,1,16,10,8,4,5,3,4,4,2,3,4,3,3,Yes,No,
EMP01351,26,Female,Married,Sales,Manager,1,Life Sciences,Master,2023-11-18,Non-Travel,19,2931,11,0,3,2,1,1,2,0,3,1,1,4,2,3,3,No,No,
EMP01352,21,Female,Divorced,Sales,Sales Representative,1,Life Sciences,College,2025-10-14,Travel_Frequently,1,2917,23,2,0,0,0,0,0,2,3,3,1,3,3,2,3,Yes,Yes,2026-01-31
EMP01353,42,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,Below College,2025-09-20,Travel_Rarely,5,4888,23,0,23,0,0,0,0,3,1,2,3,4,4,3,3,No,No,
EMP01354,44,Male,Single,Research & Development,Manager,4,Medical,College,2017-01-25,Travel_Frequently,3,13255,16,0,24,9,3,2,6,4,3,1,2,1,4,3,3,No,No,
EMP01355,32,Female,Single,Research & Development,Manager,2,Technical Degree,Bachelor,2024-05-02,Travel_Rarely,7,3398,11,1,14,2,1,0,0,2,1,4,4,3,4,2,3,Yes,No,
EMP01356,18,Male,Married,Research & Development,Research Scientist,4,Medical,Bachelor,2025-09-17,Travel_Rarely,11,11265,19,0,0,0,0,0,0,3,0,3,2,4,1,2,3,No,Yes,2026-06-19
EMP01357,32,Male,Single,Research & Development,Research Scientist,3,Life Sciences,Bachelor,2022-08-16,Travel_Rarely,2,7894,21,0,14,3,2,0,3,0,3,3,4,4,2,3,3,No,No,
EMP01358,41,Male,Single,Sales,Manager,2,Other,Master,2021-05-24,Travel_Rarely,6,5228,16,0,23,5,3,2,3,2,2,3,2,4,2,3,3,Yes,Yes,2023-09-01
EMP01359,24,Female,Divorced,Sales,Sales Representative,1,Life Sciences,Master,2023-09-30,Travel_Rarely,9,2355,11,0,3,2,1,0,1,1,6,3,4,3,4,4,3,No,No,
EMP01360,39,Male,Divorced,Research & Development,Research Director,1,Technical Degree,College,2024-06-20,Travel_Rarely,1,3113,21,1,20,2,1,0,1,3,3,3,3,4,2,3,3,No,No,
EMP01361,37,Male,Married,Sales,Manager,1,Marketing,Bachelor,2025-10-30,Travel_Frequently,12,2821,23,1,17,0,0,0,0,1,3,3,3,2,4,3,4,Yes,Yes,2026-07-18
EMP01362,42,Female,Single,Sales,Manager,1,Life Sciences,Bachelor,2007-12-22,Travel_Rarely,7,3931,13,0,20,18,9,7,9,4,2,3,3,1,4,3,3,No,No,
EMP01363,38,Male,Single,Research & Development,Manufacturing Director,1,Technical Degree,Doctor,2023-03-04,Travel_Rarely,21,3177,11,1,18,3,2,2,3,1,1,3,3,1,4,2,3,No,No,
EMP01364,28,Male,Single,Research & Development,Healthcare Representative,1,Technical Degree,Doctor,2022-08-15,Travel_Frequently,3,3071,12,3,9,3,1,0,1,3,3,2,3,4,1,3,3,No,No,
EMP01365,48,Male,Married,Research & Development,Laboratory Technician,2,Medical,College,2014-05-21,Travel_Frequently,1,5343,16,2,30,12,8,1,8,5,5,3,3,2,1,3,3,No,No,
EMP01366,36,Male,Divorced,Research & Development,Laboratory Technician,2,Technical Degree,Master,2016-01-08,Travel_Frequently,5,5456,17,0,15,10,5,1,3,1,0,4,3,4,4,3,3,No,No,
EMP01367,37,Female,Married,Sales,Sales Executive,1,Other,Bachelor,2013-08-17,Travel_Rarely,1,3461,11,0,18,12,10,3,10,1,3,3,2,1,4,4,3,No,No,
EMP01368,29,Male,Single,Research & Development,Research Director,3,Life Sciences,Below College,2024-01-14,Travel_Rarely,24,8724,20,1,6,2,1,1,2,0,2,3,2,2,4,3,4,No,No,
EMP01369,33,Male,Married,Sales,Sales Representative,2,Marketing,Below College,2024-01-24,Travel_Rarely,1,7043,15,0,10,2,1,0,1,0,4,2,1,3,2,2,3,No,No,
EMP01370,29,Male,Married,Research & Development,Manager,3,Life Sciences,Bachelor,2018-10-06,Travel_Rarely,10,6355,16,0,10,7,2,1,2,0,3,4,4,3,4,3,3,No,No,
EMP01371,35,Female,Married,Research & Development,Research Scientist,3,Life Sciences,Bachelor,2023-10-19,Travel_Rarely,5,4427,25,0,13,2,1,1,1,2,1,1,4,2,3,3,3,No,No,
EMP01372,52,Female,Married,Sales,Manager,3,Marketing,Below College,2007-12-16,Travel_Rarely,3,7440,14,0,32,18,10,5,7,1,3,3,1,3,2,2,3,Yes,No,
EMP01373,25,Male,Married,Research & Development,Manufacturing Director,5,Life Sciences,Bachelor,2024-03-05,Travel_Rarely,1,15120,16,1,5,2,1,1,1,1,6,3,2,1,3,3,3,No,No,
EMP01374,22,Male,Single,Sales,Sales Executive,1,Life Sciences,College,2026-02-16,Travel_Rarely,7,3153,15,1,0,0,0,0,0,1,3,1,3,3,3,3,3,No,No,
EMP01375,50,Female,Single,Research & Development,Research Scientist,1,Life Sciences,Bachelor,2006-05-14,Travel_Rarely,6,4327,23,0,29,20,7,1,16,1,2,3,2,1,2,3,3,No,No,
EMP01376,35,Male,Divorced,Research & Development,Research Scientist,1,Technical Degree,College,2021-03-29,Travel_Rarely,2,3367,23,1,17,5,3,2,2,6,1,3,4,3,2,3,3,No,No,
EMP01377,31,Female,Single,Research & Development,Healthcare Representative,2,Medical,College,2025-04-24,Travel_Rarely,17,4619,21,1,13,1,0,0,1,2,6,3,4,1,3,2,4,No,No,
EMP01378,46,Female,Single,Research & Development,Manufacturing Director,2,Technical Degree,Bachelor,2010-02-26,Travel_Frequently,3,6047,17,1,23,16,9,0,15,3,3,2,4,3,3,2,3,Yes,Yes,2020-09-22
EMP01379,32,Female,Single,Sales,Manager,2,Marketing,College,2024-09-27,Travel_Rarely,4,5720,23,3,11,1,1,1,1,3,2,3,4,1,2,2,4,No,Yes,2025-07-08
EMP01380,53,Male,Single,Research & Development,Research Scientist,1,Life Sciences,Bachelor,2025-05-05,Travel_Rarely,5,3124,14,3,31,1,1,0,1,3,2,3,3,3,2,4,3,Yes,No,
EMP01381,43,Male,Married,Research & Development,Manager,2,Technical Degree,College,2012-10-22,Non-Travel,1,5782,11,1,24,13,9,3,12,4,6,2,3,2,4,4,3,No,Yes,2022-07-24
EMP01382,33,Female,Divorced,Sales,Sales Executive,2,Other,Bachelor,2017-02-02,Travel_Rarely,19,5122,12,2,13,9,6,3,6,1,3,1,4,4,4,4,3,No,No,
EMP01383,56,Male,Married,Research & Development,Manufacturing Director,1,Technical Degree,College,2009-08-21,Travel_Rarely,3,3008,16,0,37,16,12,3,10,4,0,3,3,3,4,3,3,Yes,No,
EMP01384,32,Male,Married,Research & Development,Healthcare Representative,2,Other,Bachelor,2025-01-19,Travel_Frequently,1,5635,24,1,12,1,1,1,1,2,0,1,4,4,2,2,4,Yes,No,
EMP01385,44,Female,Married,Sales,Sales Executive,4,Technical Degree,Master,2020-11-01,Travel_Rarely,3,14648,23,1,25,5,1,0,2,2,5,3,4,4,2,4,3,Yes,No,
EMP01386,40,Female,Married,Research & Development,Laboratory Technician,3,Other,Below College,2015-01-11,Travel_Rarely,6,6207,20,1,18,11,5,3,10,3,4,3,1,4,4,4,3,No,No,
EMP01387,49,Male,Divorced,Sales,Sales Representative,1,Technical Degree,Bachelor,2015-12-30,Travel_Rarely,5,3572,23,0,27,10,9,6,6,0,1,2,4,4,2,2,3,Yes,No,
EMP01388,51,Male,Divorced,Research & Development,Healthcare Representative,4,Medical,Below College,2017-08-18,Travel_Rarely,8,10476,21,0,30,8,3,1,5,0,3,3,3,3,3,3,3,Yes,Yes,2024-01-16
EMP01389,37,Male,Single,Sales,Sales Executive,1,Marketing,Bachelor,2013-07-02,Travel_Frequently,1,3581,12,0,18,13,8,5,4,4,2,3,1,4,2,2,3,No,No,
EMP01390,30,Female,Married,Human Resources,Human Resources,2,Life Sciences,College,2020-02-15,Travel_Rarely,2,4062,23,1,11,6,5,4,3,2,4,4,4,3,2,4,3,No,No,
EMP01391,41,Female,Married,Research & Development,Laboratory Technician,1,Life Sciences,Bachelor,2025-09-01,Travel_Rarely,12,3128,15,3,20,0,0,0,0,6,2,3,2,2,4,2,3,No,No,
EMP01392,31,Male,Divorced,Research & Development,Healthcare Representative,5,Technical Degree,Bachelor,2023-11-02,Travel_Rarely,1,18712,22,0,10,2,1,0,1,1,2,4,4,2,4,3,3,No,No,
EMP01393,55,Male,Married,Research & Development,Research Scientist,1,Life Sciences,Master,2024-10-21,Travel_Rarely,14,3192,14,2,33,1,0,0,1,0,1,2,4,3,4,1,4,No,Yes,2026-04-18
EMP01394,38,Female,Divorced,Research & Development,Manager,1,Medical,Bachelor,2017-07-01,Travel_Rarely,1,3477,17,0,16,9,4,3,4,3,2,3,2,4,4,3,3,Yes,No,
EMP01395,34,Male,Married,Research & Development,Laboratory Technician,4,Other,Bachelor,2015-07-09,Travel_Rarely,13,12317,14,2,11,11,4,1,4,2,1,2,4,3,3,3,3,No,No,
EMP01396,39,Male,Single,Sales,Manager,2,Marketing,Bachelor,2017-12-08,Non-Travel,3,5728,17,2,20,8,7,4,5,5,0,3,4,1,3,3,3,No,No,
EMP01397,25,Female,Married,Research & Development,Research Scientist,3,Technical Degree,Doctor,2025-05-23,Travel_Rarely,7,6764,21,0,3,1,1,0,1,7,0,3,3,3,1,3,3,No,No,
EMP01398,28,Male,Divorced,Research & Development,Research Director,1,Life Sciences,Master,2024-11-30,Travel_Rarely,1,3087,18,0,6,1,1,0,0,2,4,3,2,4,3,3,3,No,Yes,2026-03-19
EMP01399,48,Female,Divorced,Research & Development,Healthcare Representative,2,Medical,College,2011-01-10,Travel_Frequently,1,5077,17,0,29,15,8,0,3,1,4,4,1,2,2,1,3,No,Yes,2017-04-28
EMP01400,31,Male,Single,Research & Development,Laboratory Technician,5,Medical,Master,2022-08-04,Travel_Rarely,2,19321,12,3,10,4,1,1,4,3,1,4,3,3,4,3,3,Yes,No,
EMP01401,28,Male,Married,Research & Development,Research Scientist,2,Life Sciences,Bachelor,2025-12-19,Travel_Rarely,1,4662,21,0,9,0,0,0,0,3,3,2,1,4,3,1,3,No,Yes,2026-07-28
EMP01402,42,Female,Married,Research & Development,Manufacturing Director,4,Other,Master,2012-07-19,Travel_Frequently,3,12973,11,1,24,14,5,0,13,4,4,2,3,2,4,2,3,No,No,
EMP01403,48,Male,Single,Research & Development,Healthcare Representative,5,Technical Degree,Master,2023-12-07,Non-Travel,5,16837,15,0,29,2,1,1,1,2,0,2,4,4,3,3,4,No,No,
EMP01404,43,Female,Married,Sales,Sales Executive,3,Life Sciences,College,2019-01-12,Travel_Rarely,6,7226,23,2,25,7,4,2,5,1,1,2,4,4,2,2,3,No,No,
